site_id,timestamp,outdoor_temp,outdoor_humidity
CBE,2025-02-04 10:40:00,27.09,56.87
CBE,2025-02-04 10:50:00,27.14,59.07
CBE,2025-02-04 11:00:00,27.29,60.03
CBE,2025-02-04 11:10:00,27.8,56.65
CBE,2025-02-04 11:20:00,27.47,58.39
CBE,2025-02-04 11:30:00,27.91,54.24
CBE,2025-02-04 11:40:00,28.1,55.06
CBE,2025-02-04 11:50:00,28.22,53.65
CBE,2025-02-04 12:00:00,28.37,56.21
CBE,2025-02-04 12:10:00,28.69,56.15
CBE,2025-02-04 12:20:00,28.85,53.11
CBE,2025-02-04 12:30:00,28.69,54.6
CBE,2025-02-04 12:40:00,29.4,54.93
CBE,2025-02-04 12:50:00,29.01,52.05
CBE,2025-02-04 13:00:00,29.38,51.95
CBE,2025-02-04 13:10:00,29.48,52.54
CBE,2025-02-04 13:20:00,29.79,49.89
CBE,2025-02-04 13:30:00,29.15,51.05
CBE,2025-02-04 13:40:00,30.15,53.86
CBE,2025-02-04 13:50:00,29.77,49.69
CBE,2025-02-04 14:00:00,30.41,51.54
CBE,2025-02-04 14:10:00,29.96,50.89
CBE,2025-02-04 14:20:00,30.14,49.73
CBE,2025-02-04 14:30:00,30.77,50.21
CBE,2025-02-04 14:40:00,30.14,52.43
CBE,2025-02-04 14:50:00,30.61,50.59
CBE,2025-02-04 15:00:00,30.26,50.81
CBE,2025-02-04 15:10:00,30.37,52.16
CBE,2025-02-04 15:20:00,30.25,49.37
CBE,2025-02-04 15:30:00,30.45,48.3
CBE,2025-02-04 15:40:00,29.95,52.63
CBE,2025-02-04 15:50:00,29.81,50.31
CBE,2025-02-04 16:00:00,29.85,51.6
CBE,2025-02-04 16:10:00,30.0,49.3
CBE,2025-02-04 16:20:00,29.82,51.23
CBE,2025-02-04 16:30:00,30.0,49.24
CBE,2025-02-04 16:40:00,30.08,51.25
CBE,2025-02-04 16:50:00,29.28,50.47
CBE,2025-02-04 17:00:00,29.22,50.44
CBE,2025-02-04 17:10:00,28.88,51.64
CBE,2025-02-04 17:20:00,29.77,49.02
CBE,2025-02-04 17:30:00,29.1,51.11
CBE,2025-02-04 17:40:00,28.99,54.43
CBE,2025-02-04 17:50:00,28.27,54.21
CBE,2025-02-04 18:00:00,28.49,52.53
CBE,2025-02-04 18:10:00,28.45,55.43
CBE,2025-02-04 18:20:00,28.03,53.79
CBE,2025-02-04 18:30:00,28.22,56.7
CBE,2025-02-04 18:40:00,28.38,55.97
CBE,2025-02-04 18:50:00,27.19,56.2
CBE,2025-02-04 19:00:00,26.94,57.11
CBE,2025-02-04 19:10:00,26.75,61.66
CBE,2025-02-04 19:20:00,27.26,57.27
CBE,2025-02-04 19:30:00,26.86,59.35
CBE,2025-02-04 19:40:00,26.26,60.79
CBE,2025-02-04 19:50:00,26.06,58.79
CBE,2025-02-04 20:00:00,25.55,58.47
CBE,2025-02-04 20:10:00,25.81,60.6
CBE,2025-02-04 20:20:00,25.17,63.28
CBE,2025-02-04 20:30:00,24.95,62.28
CBE,2025-02-04 20:40:00,24.95,63.09
CBE,2025-02-04 20:50:00,24.45,65.46
CBE,2025-02-04 21:00:00,24.18,63.54
CBE,2025-02-04 21:10:00,23.99,65.27
CBE,2025-02-04 21:20:00,23.96,63.78
CBE,2025-02-04 21:30:00,23.96,67.19
CBE,2025-02-04 21:40:00,23.38,67.7
CBE,2025-02-04 21:50:00,23.19,69.19
CBE,2025-02-04 22:00:00,22.63,66.91
CBE,2025-02-04 22:10:00,22.23,68.97
CBE,2025-02-04 22:20:00,22.39,67.96
CBE,2025-02-04 22:30:00,22.0,70.12
CBE,2025-02-04 22:40:00,21.28,73.31
CBE,2025-02-04 22:50:00,21.38,71.19
CBE,2025-02-04 23:00:00,21.22,70.2
CBE,2025-02-04 23:10:00,20.87,71.79
CBE,2025-02-04 23:20:00,21.25,70.93
CBE,2025-02-04 23:30:00,20.74,71.93
CBE,2025-02-04 23:40:00,20.8,75.39
CBE,2025-02-04 23:50:00,20.27,72.71
CBE,2025-02-05 00:00:00,20.95,79.49
CBE,2025-02-05 00:10:00,20.46,79.51
CBE,2025-02-05 00:20:00,20.57,79.1
CBE,2025-02-05 00:30:00,20.41,80.65
CBE,2025-02-05 00:40:00,19.84,79.29
CBE,2025-02-05 00:50:00,19.94,82.32
CBE,2025-02-05 01:00:00,19.87,80.35
CBE,2025-02-05 01:10:00,19.97,81.14
CBE,2025-02-05 01:20:00,19.87,81.25
CBE,2025-02-05 01:30:00,19.45,83.3
CBE,2025-02-05 01:40:00,19.67,83.32
CBE,2025-02-05 01:50:00,19.39,78.78
CBE,2025-02-05 02:00:00,18.51,83.28
CBE,2025-02-05 02:10:00,19.16,80.44
CBE,2025-02-05 02:20:00,19.58,82.67
CBE,2025-02-05 02:30:00,18.71,83.12
CBE,2025-02-05 02:40:00,19.22,82.83
CBE,2025-02-05 02:50:00,19.65,84.15
CBE,2025-02-05 03:00:00,18.94,84.49
CBE,2025-02-05 03:10:00,19.17,82.24
CBE,2025-02-05 03:20:00,18.8,82.14
CBE,2025-02-05 03:30:00,19.7,83.23
CBE,2025-02-05 03:40:00,19.23,80.87
CBE,2025-02-05 03:50:00,19.32,82.34
CBE,2025-02-05 04:00:00,19.78,84.92
CBE,2025-02-05 04:10:00,19.64,80.46
CBE,2025-02-05 04:20:00,19.26,82.0
CBE,2025-02-05 04:30:00,19.43,81.38
CBE,2025-02-05 04:40:00,19.88,85.01
CBE,2025-02-05 04:50:00,19.66,80.91
CBE,2025-02-05 05:00:00,19.33,80.68
CBE,2025-02-05 05:10:00,20.09,79.52
CBE,2025-02-05 05:20:00,19.81,80.71
CBE,2025-02-05 05:30:00,20.89,80.72
CBE,2025-02-05 05:40:00,20.62,78.57
CBE,2025-02-05 05:50:00,20.47,80.95
CBE,2025-02-05 06:00:00,20.71,79.42
CBE,2025-02-05 06:10:00,20.54,79.82
CBE,2025-02-05 06:20:00,20.98,77.56
CBE,2025-02-05 06:30:00,21.82,77.91
CBE,2025-02-05 06:40:00,22.39,76.69
CBE,2025-02-05 06:50:00,22.16,78.66
CBE,2025-02-05 07:00:00,22.14,76.08
CBE,2025-02-05 07:10:00,22.26,75.35
CBE,2025-02-05 07:20:00,22.34,74.06
CBE,2025-02-05 07:30:00,23.49,73.38
CBE,2025-02-05 07:40:00,23.06,73.9
CBE,2025-02-05 07:50:00,24.0,74.15
CBE,2025-02-05 08:00:00,24.03,71.27
CBE,2025-02-05 08:10:00,23.34,71.85
CBE,2025-02-05 08:20:00,23.92,71.29
CBE,2025-02-05 08:30:00,24.18,70.91
CBE,2025-02-05 08:40:00,24.62,67.16
CBE,2025-02-05 08:50:00,24.89,67.68
CBE,2025-02-05 09:00:00,26.06,66.36
CBE,2025-02-05 09:10:00,25.1,67.81
CBE,2025-02-05 09:20:00,25.76,65.75
CBE,2025-02-05 09:30:00,26.13,65.71
CBE,2025-02-05 09:40:00,26.21,64.01
CBE,2025-02-05 09:50:00,26.5,64.56
CBE,2025-02-05 10:00:00,26.4,62.84
CBE,2025-02-05 10:10:00,27.0,65.04
CBE,2025-02-05 10:20:00,27.37,64.0
CBE,2025-02-05 10:30:00,27.56,62.9
CBE,2025-02-05 10:40:00,27.87,61.62
CBE,2025-02-05 10:50:00,28.36,58.43
CBE,2025-02-05 11:00:00,28.45,60.22
CBE,2025-02-05 11:10:00,28.41,59.21
CBE,2025-02-05 11:20:00,28.25,60.18
CBE,2025-02-05 11:30:00,28.64,60.21
CBE,2025-02-05 11:40:00,28.96,59.26
CBE,2025-02-05 11:50:00,29.29,60.17
CBE,2025-02-05 12:00:00,29.26,56.95
CBE,2025-02-05 12:10:00,29.31,56.44
CBE,2025-02-05 12:20:00,29.4,58.48
CBE,2025-02-05 12:30:00,29.43,56.76
CBE,2025-02-05 12:40:00,30.01,55.75
CBE,2025-02-05 12:50:00,29.78,58.53
CBE,2025-02-05 13:00:00,30.06,56.29
CBE,2025-02-05 13:10:00,30.37,54.82
CBE,2025-02-05 13:20:00,30.2,53.79
CBE,2025-02-05 13:30:00,30.82,56.54
CBE,2025-02-05 13:40:00,31.03,54.63
CBE,2025-02-05 13:50:00,30.72,54.14
CBE,2025-02-05 14:00:00,30.83,54.94
CBE,2025-02-05 14:10:00,31.18,55.09
CBE,2025-02-05 14:20:00,30.86,54.46
CBE,2025-02-05 14:30:00,30.88,54.86
CBE,2025-02-05 14:40:00,31.5,54.14
CBE,2025-02-05 14:50:00,31.42,54.26
CBE,2025-02-05 15:00:00,31.35,52.31
CBE,2025-02-05 15:10:00,31.44,56.14
CBE,2025-02-05 15:20:00,30.55,51.62
CBE,2025-02-05 15:30:00,31.52,54.0
CBE,2025-02-05 15:40:00,31.19,51.63
CBE,2025-02-05 15:50:00,31.33,53.62
CBE,2025-02-05 16:00:00,31.08,53.06
CBE,2025-02-05 16:10:00,30.9,54.31
CBE,2025-02-05 16:20:00,30.72,54.83
CBE,2025-02-05 16:30:00,30.82,53.12
CBE,2025-02-05 16:40:00,30.51,54.77
CBE,2025-02-05 16:50:00,30.75,57.2
CBE,2025-02-05 17:00:00,29.89,53.45
CBE,2025-02-05 17:10:00,30.06,54.48
CBE,2025-02-05 17:20:00,30.69,57.41
CBE,2025-02-05 17:30:00,29.74,56.63
CBE,2025-02-05 17:40:00,29.69,57.15
CBE,2025-02-05 17:50:00,29.32,58.88
CBE,2025-02-05 18:00:00,29.51,56.61
CBE,2025-02-05 18:10:00,29.0,57.5
CBE,2025-02-05 18:20:00,28.97,57.8
CBE,2025-02-05 18:30:00,29.07,58.76
CBE,2025-02-05 18:40:00,28.4,61.82
CBE,2025-02-05 18:50:00,28.63,57.8
CBE,2025-02-05 19:00:00,28.41,59.12
CBE,2025-02-05 19:10:00,28.25,59.44
CBE,2025-02-05 19:20:00,27.74,64.17
CBE,2025-02-05 19:30:00,28.43,61.75
CBE,2025-02-05 19:40:00,27.53,62.79
CBE,2025-02-05 19:50:00,27.07,61.48
CBE,2025-02-05 20:00:00,26.46,64.13
CBE,2025-02-05 20:10:00,26.43,66.46
CBE,2025-02-05 20:20:00,26.63,66.19
CBE,2025-02-05 20:30:00,26.46,66.29
CBE,2025-02-05 20:40:00,26.13,64.76
CBE,2025-02-05 20:50:00,25.66,67.26
CBE,2025-02-05 21:00:00,24.79,68.63
CBE,2025-02-05 21:10:00,25.05,67.58
CBE,2025-02-05 21:20:00,24.27,70.7
CBE,2025-02-05 21:30:00,23.94,71.7
CBE,2025-02-05 21:40:00,24.19,70.22
CBE,2025-02-05 21:50:00,24.02,72.75
CBE,2025-02-05 22:00:00,23.88,72.13
CBE,2025-02-05 22:10:00,23.51,74.64
CBE,2025-02-05 22:20:00,23.27,76.59
CBE,2025-02-05 22:30:00,22.57,72.51
CBE,2025-02-05 22:40:00,22.6,75.9
CBE,2025-02-05 22:50:00,21.94,77.29
CBE,2025-02-05 23:00:00,21.56,74.45
CBE,2025-02-05 23:10:00,22.16,75.61
CBE,2025-02-05 23:20:00,21.5,76.13
CBE,2025-02-05 23:30:00,21.77,77.34
CBE,2025-02-05 23:40:00,21.64,77.52
CBE,2025-02-05 23:50:00,20.93,78.25
CBE,2025-02-06 00:00:00,22.17,73.93
CBE,2025-02-06 00:10:00,21.62,70.28
CBE,2025-02-06 00:20:00,21.09,72.09
CBE,2025-02-06 00:30:00,21.52,74.97
CBE,2025-02-06 00:40:00,21.18,75.18
CBE,2025-02-06 00:50:00,21.05,73.12
CBE,2025-02-06 01:00:00,21.64,75.89
CBE,2025-02-06 01:10:00,20.46,77.36
CBE,2025-02-06 01:20:00,20.92,75.58
CBE,2025-02-06 01:30:00,20.4,74.41
CBE,2025-02-06 01:40:00,20.87,77.47
CBE,2025-02-06 01:50:00,20.61,78.95
CBE,2025-02-06 02:00:00,20.56,75.22
CBE,2025-02-06 02:10:00,20.1,76.76
CBE,2025-02-06 02:20:00,20.1,78.47
CBE,2025-02-06 02:30:00,20.57,77.11
CBE,2025-02-06 02:40:00,20.79,74.38
CBE,2025-02-06 02:50:00,20.39,77.71
CBE,2025-02-06 03:00:00,19.97,75.59
CBE,2025-02-06 03:10:00,20.35,75.14
CBE,2025-02-06 03:20:00,20.99,74.41
CBE,2025-02-06 03:30:00,20.32,78.72
CBE,2025-02-06 03:40:00,20.77,75.58
CBE,2025-02-06 03:50:00,20.16,77.21
CBE,2025-02-06 04:00:00,20.43,77.42
CBE,2025-02-06 04:10:00,20.7,76.61
CBE,2025-02-06 04:20:00,20.72,76.6
CBE,2025-02-06 04:30:00,20.47,76.49
CBE,2025-02-06 04:40:00,20.56,75.86
CBE,2025-02-06 04:50:00,21.21,74.23
CBE,2025-02-06 05:00:00,21.4,73.78
CBE,2025-02-06 05:10:00,21.63,74.55
CBE,2025-02-06 05:20:00,21.87,74.16
CBE,2025-02-06 05:30:00,21.52,74.61
CBE,2025-02-06 05:40:00,21.55,75.2
CBE,2025-02-06 05:50:00,22.22,73.64
CBE,2025-02-06 06:00:00,22.21,71.45
CBE,2025-02-06 06:10:00,21.89,68.92
CBE,2025-02-06 06:20:00,22.07,70.55
CBE,2025-02-06 06:30:00,22.73,69.18
CBE,2025-02-06 06:40:00,22.74,69.57
CBE,2025-02-06 06:50:00,23.01,70.48
CBE,2025-02-06 07:00:00,23.56,69.69
CBE,2025-02-06 07:10:00,23.7,71.77
CBE,2025-02-06 07:20:00,24.1,69.13
CBE,2025-02-06 07:30:00,23.36,70.67
CBE,2025-02-06 07:40:00,24.26,68.26
CBE,2025-02-06 07:50:00,24.64,68.2
CBE,2025-02-06 08:00:00,24.23,65.41
CBE,2025-02-06 08:10:00,24.74,63.7
CBE,2025-02-06 08:20:00,24.95,63.99
CBE,2025-02-06 08:30:00,25.46,64.0
CBE,2025-02-06 08:40:00,26.2,62.43
CBE,2025-02-06 08:50:00,26.58,61.21
CBE,2025-02-06 09:00:00,25.99,62.69
CBE,2025-02-06 09:10:00,26.66,59.9
CBE,2025-02-06 09:20:00,26.93,58.45
CBE,2025-02-06 09:30:00,27.14,58.42
CBE,2025-02-06 09:40:00,27.4,59.11
CBE,2025-02-06 09:50:00,27.63,57.33
CBE,2025-02-06 10:00:00,28.3,57.84
CBE,2025-02-06 10:10:00,28.37,58.45
CBE,2025-02-06 10:20:00,27.97,57.79
CBE,2025-02-06 10:30:00,28.77,55.33
CBE,2025-02-06 10:40:00,29.04,53.77
CBE,2025-02-06 10:50:00,29.1,54.27
CBE,2025-02-06 11:00:00,29.58,55.54
CBE,2025-02-06 11:10:00,29.52,55.34
CBE,2025-02-06 11:20:00,29.74,53.99
CBE,2025-02-06 11:30:00,29.93,54.73
CBE,2025-02-06 11:40:00,29.49,55.01
CBE,2025-02-06 11:50:00,30.27,51.2
CBE,2025-02-06 12:00:00,30.28,53.68
CBE,2025-02-06 12:10:00,30.31,50.61
CBE,2025-02-06 12:20:00,31.27,52.1
CBE,2025-02-06 12:30:00,31.15,51.22
CBE,2025-02-06 12:40:00,31.15,46.81
CBE,2025-02-06 12:50:00,31.13,47.96
CBE,2025-02-06 13:00:00,31.52,47.24
CBE,2025-02-06 13:10:00,31.86,46.08
CBE,2025-02-06 13:20:00,31.43,49.79
CBE,2025-02-06 13:30:00,31.78,51.31
CBE,2025-02-06 13:40:00,32.14,47.58
CBE,2025-02-06 13:50:00,31.38,49.04
CBE,2025-02-06 14:00:00,32.02,49.8
CBE,2025-02-06 14:10:00,31.97,47.73
CBE,2025-02-06 14:20:00,32.11,47.25
CBE,2025-02-06 14:30:00,32.04,46.82
CBE,2025-02-06 14:40:00,32.26,47.92
CBE,2025-02-06 14:50:00,32.81,48.39
CBE,2025-02-06 15:00:00,32.14,47.75
CBE,2025-02-06 15:10:00,32.32,47.72
CBE,2025-02-06 15:20:00,32.81,47.04
CBE,2025-02-06 15:30:00,32.02,44.8
CBE,2025-02-06 15:40:00,32.69,48.64
CBE,2025-02-06 15:50:00,32.1,45.49
CBE,2025-02-06 16:00:00,32.57,48.5
CBE,2025-02-06 16:10:00,32.19,48.89
CBE,2025-02-06 16:20:00,31.97,46.26
CBE,2025-02-06 16:30:00,31.76,47.29
CBE,2025-02-06 16:40:00,31.49,51.65
CBE,2025-02-06 16:50:00,31.58,48.64
CBE,2025-02-06 17:00:00,31.7,47.24
CBE,2025-02-06 17:10:00,31.3,50.61
CBE,2025-02-06 17:20:00,31.06,48.62
CBE,2025-02-06 17:30:00,30.92,47.28
CBE,2025-02-06 17:40:00,31.13,51.35
CBE,2025-02-06 17:50:00,31.03,49.63
CBE,2025-02-06 18:00:00,30.28,51.94
CBE,2025-02-06 18:10:00,30.09,50.71
CBE,2025-02-06 18:20:00,30.21,53.48
CBE,2025-02-06 18:30:00,30.35,53.21
CBE,2025-02-06 18:40:00,30.02,49.57
CBE,2025-02-06 18:50:00,29.09,54.58
CBE,2025-02-06 19:00:00,29.16,54.13
CBE,2025-02-06 19:10:00,28.73,57.26
CBE,2025-02-06 19:20:00,28.69,56.32
CBE,2025-02-06 19:30:00,29.02,57.46
CBE,2025-02-06 19:40:00,27.86,55.87
CBE,2025-02-06 19:50:00,27.56,56.37
CBE,2025-02-06 20:00:00,27.54,58.14
CBE,2025-02-06 20:10:00,27.62,58.27
CBE,2025-02-06 20:20:00,27.47,61.46
CBE,2025-02-06 20:30:00,27.15,59.87
CBE,2025-02-06 20:40:00,27.11,58.92
CBE,2025-02-06 20:50:00,25.97,60.17
CBE,2025-02-06 21:00:00,26.6,63.51
CBE,2025-02-06 21:10:00,25.88,62.46
CBE,2025-02-06 21:20:00,25.94,63.04
CBE,2025-02-06 21:30:00,25.06,65.61
CBE,2025-02-06 21:40:00,25.2,63.29
CBE,2025-02-06 21:50:00,25.01,61.96
CBE,2025-02-06 22:00:00,25.03,64.66
CBE,2025-02-06 22:10:00,23.96,66.94
CBE,2025-02-06 22:20:00,24.2,66.82
CBE,2025-02-06 22:30:00,23.62,65.46
CBE,2025-02-06 22:40:00,23.86,69.92
CBE,2025-02-06 22:50:00,23.7,69.23
CBE,2025-02-06 23:00:00,23.63,70.15
CBE,2025-02-06 23:10:00,22.85,70.75
CBE,2025-02-06 23:20:00,23.08,68.72
CBE,2025-02-06 23:30:00,22.99,71.65
CBE,2025-02-06 23:40:00,21.89,73.06
CBE,2025-02-06 23:50:00,22.37,73.91
CBE,2025-02-07 00:00:00,21.7,69.63
CBE,2025-02-07 00:10:00,21.15,69.77
CBE,2025-02-07 00:20:00,20.69,66.83
CBE,2025-02-07 00:30:00,21.17,69.82
CBE,2025-02-07 00:40:00,20.38,68.79
CBE,2025-02-07 00:50:00,20.54,72.52
CBE,2025-02-07 01:00:00,20.44,72.63
CBE,2025-02-07 01:10:00,20.54,69.82
CBE,2025-02-07 01:20:00,20.03,71.47
CBE,2025-02-07 01:30:00,19.9,72.17
CBE,2025-02-07 01:40:00,20.04,73.39
CBE,2025-02-07 01:50:00,20.23,69.73
CBE,2025-02-07 02:00:00,20.54,69.12
CBE,2025-02-07 02:10:00,19.34,72.64
CBE,2025-02-07 02:20:00,19.84,68.92
CBE,2025-02-07 02:30:00,19.38,73.05
CBE,2025-02-07 02:40:00,19.98,73.77
CBE,2025-02-07 02:50:00,19.38,74.78
CBE,2025-02-07 03:00:00,19.45,72.01
CBE,2025-02-07 03:10:00,19.48,73.17
CBE,2025-02-07 03:20:00,19.65,73.86
CBE,2025-02-07 03:30:00,19.8,71.05
CBE,2025-02-07 03:40:00,19.89,74.09
CBE,2025-02-07 03:50:00,19.79,73.0
CBE,2025-02-07 04:00:00,19.46,71.52
CBE,2025-02-07 04:10:00,20.15,72.46
CBE,2025-02-07 04:20:00,20.0,71.83
CBE,2025-02-07 04:30:00,20.46,72.97
CBE,2025-02-07 04:40:00,20.0,71.0
CBE,2025-02-07 04:50:00,19.85,71.59
CBE,2025-02-07 05:00:00,20.45,70.0
CBE,2025-02-07 05:10:00,20.98,69.19
CBE,2025-02-07 05:20:00,20.78,70.49
CBE,2025-02-07 05:30:00,20.83,68.5
CBE,2025-02-07 05:40:00,20.79,70.63
CBE,2025-02-07 05:50:00,21.76,69.89
CBE,2025-02-07 06:00:00,21.1,67.4
CBE,2025-02-07 06:10:00,21.38,68.4
CBE,2025-02-07 06:20:00,21.97,66.43
CBE,2025-02-07 06:30:00,21.44,64.67
CBE,2025-02-07 06:40:00,22.59,65.65
CBE,2025-02-07 06:50:00,22.61,65.93
CBE,2025-02-07 07:00:00,22.92,66.22
CBE,2025-02-07 07:10:00,23.05,65.09
CBE,2025-02-07 07:20:00,23.07,65.64
CBE,2025-02-07 07:30:00,23.04,62.21
CBE,2025-02-07 07:40:00,23.56,62.51
CBE,2025-02-07 07:50:00,23.55,64.92
CBE,2025-02-07 08:00:00,24.24,58.93
CBE,2025-02-07 08:10:00,24.59,60.51
CBE,2025-02-07 08:20:00,25.05,58.94
CBE,2025-02-07 08:30:00,24.98,59.61
CBE,2025-02-07 08:40:00,25.41,58.6
CBE,2025-02-07 08:50:00,25.3,59.5
CBE,2025-02-07 09:00:00,25.51,58.33
CBE,2025-02-07 09:10:00,26.06,55.33
CBE,2025-02-07 09:20:00,26.06,55.75
CBE,2025-02-07 09:30:00,26.52,55.98
CBE,2025-02-07 09:40:00,26.38,56.45
CBE,2025-02-07 09:50:00,26.69,58.35
CBE,2025-02-07 10:00:00,27.4,55.11
CBE,2025-02-07 10:10:00,27.72,51.91
CBE,2025-02-07 10:20:00,27.41,52.67
CBE,2025-02-07 10:30:00,28.15,52.47
CBE,2025-02-07 10:40:00,28.03,50.82
CBE,2025-02-07 10:50:00,28.43,51.72
CBE,2025-02-07 11:00:00,29.08,47.04
CBE,2025-02-07 11:10:00,29.12,50.71
CBE,2025-02-07 11:20:00,29.33,48.62
CBE,2025-02-07 11:30:00,29.88,48.65
CBE,2025-02-07 11:40:00,29.3,50.5
CBE,2025-02-07 11:50:00,29.41,45.92
CBE,2025-02-07 12:00:00,29.68,47.75
CBE,2025-02-07 12:10:00,30.0,48.07
CBE,2025-02-07 12:20:00,29.54,46.71
CBE,2025-02-07 12:30:00,30.35,43.62
CBE,2025-02-07 12:40:00,30.4,47.68
CBE,2025-02-07 12:50:00,30.95,44.97
CBE,2025-02-07 13:00:00,30.95,44.16
CBE,2025-02-07 13:10:00,30.79,44.17
CBE,2025-02-07 13:20:00,31.27,43.77
CBE,2025-02-07 13:30:00,31.41,42.3
CBE,2025-02-07 13:40:00,31.06,44.09
CBE,2025-02-07 13:50:00,31.23,42.74
CBE,2025-02-07 14:00:00,30.78,44.46
CBE,2025-02-07 14:10:00,31.18,44.07
CBE,2025-02-07 14:20:00,31.34,45.61
CBE,2025-02-07 14:30:00,31.62,42.75
CBE,2025-02-07 14:40:00,31.35,41.79
CBE,2025-02-07 14:50:00,31.49,40.75
CBE,2025-02-07 15:00:00,31.28,46.23
CBE,2025-02-07 15:10:00,31.7,43.95
CBE,2025-02-07 15:20:00,31.76,41.96
CBE,2025-02-07 15:30:00,31.72,45.61
CBE,2025-02-07 15:40:00,31.56,45.2
CBE,2025-02-07 15:50:00,31.05,41.27
CBE,2025-02-07 16:00:00,31.26,42.32
CBE,2025-02-07 16:10:00,31.25,43.44
CBE,2025-02-07 16:20:00,31.17,42.24
CBE,2025-02-07 16:30:00,31.22,43.94
CBE,2025-02-07 16:40:00,31.52,45.42
CBE,2025-02-07 16:50:00,31.22,42.58
CBE,2025-02-07 17:00:00,30.55,45.39
CBE,2025-02-07 17:10:00,30.92,47.04
CBE,2025-02-07 17:20:00,30.76,46.26
CBE,2025-02-07 17:30:00,30.17,45.93
CBE,2025-02-07 17:40:00,30.5,45.45
CBE,2025-02-07 17:50:00,30.03,48.13
CBE,2025-02-07 18:00:00,29.47,45.57
CBE,2025-02-07 18:10:00,29.84,48.17
CBE,2025-02-07 18:20:00,29.57,48.34
CBE,2025-02-07 18:30:00,29.24,50.5
CBE,2025-02-07 18:40:00,29.08,48.46
CBE,2025-02-07 18:50:00,28.66,49.14
CBE,2025-02-07 19:00:00,28.83,48.58
CBE,2025-02-07 19:10:00,28.41,51.67
CBE,2025-02-07 19:20:00,28.24,50.97
CBE,2025-02-07 19:30:00,28.05,50.91
CBE,2025-02-07 19:40:00,27.36,51.66
CBE,2025-02-07 19:50:00,27.19,54.24
CBE,2025-02-07 20:00:00,26.54,52.41
CBE,2025-02-07 20:10:00,27.12,53.17
CBE,2025-02-07 20:20:00,26.33,56.68
CBE,2025-02-07 20:30:00,26.47,55.74
CBE,2025-02-07 20:40:00,26.29,58.07
CBE,2025-02-07 20:50:00,26.09,56.75
CBE,2025-02-07 21:00:00,25.29,57.94
CBE,2025-02-07 21:10:00,25.37,58.83
CBE,2025-02-07 21:20:00,25.63,61.33
CBE,2025-02-07 21:30:00,25.38,61.86
CBE,2025-02-07 21:40:00,24.91,62.28
CBE,2025-02-07 21:50:00,24.45,60.25
CBE,2025-02-07 22:00:00,23.8,60.34
CBE,2025-02-07 22:10:00,24.06,63.59
CBE,2025-02-07 22:20:00,23.55,65.14
CBE,2025-02-07 22:30:00,23.52,65.43
CBE,2025-02-07 22:40:00,22.93,64.3
CBE,2025-02-07 22:50:00,22.83,65.96
CBE,2025-02-07 23:00:00,22.7,66.56
CBE,2025-02-07 23:10:00,22.5,66.23
CBE,2025-02-07 23:20:00,22.36,66.83
CBE,2025-02-07 23:30:00,21.83,67.22
CBE,2025-02-07 23:40:00,21.39,66.4
CBE,2025-02-07 23:50:00,22.09,67.05
CBE,2025-02-08 00:00:00,21.09,67.13
CBE,2025-02-08 00:10:00,20.29,66.24
CBE,2025-02-08 00:20:00,19.59,69.28
CBE,2025-02-08 00:30:00,19.59,69.42
CBE,2025-02-08 00:40:00,19.82,71.01
CBE,2025-02-08 00:50:00,19.93,72.12
CBE,2025-02-08 01:00:00,19.02,72.55
CBE,2025-02-08 01:10:00,19.22,73.01
CBE,2025-02-08 01:20:00,19.2,70.04
CBE,2025-02-08 01:30:00,19.3,69.29
CBE,2025-02-08 01:40:00,18.84,73.07
CBE,2025-02-08 01:50:00,18.39,73.96
CBE,2025-02-08 02:00:00,18.97,74.4
CBE,2025-02-08 02:10:00,19.06,72.95
CBE,2025-02-08 02:20:00,18.65,69.35
CBE,2025-02-08 02:30:00,18.76,73.0
CBE,2025-02-08 02:40:00,18.46,73.35
CBE,2025-02-08 02:50:00,18.34,74.44
CBE,2025-02-08 03:00:00,18.89,74.72
CBE,2025-02-08 03:10:00,18.71,73.93
CBE,2025-02-08 03:20:00,18.75,71.64
CBE,2025-02-08 03:30:00,19.09,70.9
CBE,2025-02-08 03:40:00,18.36,73.15
CBE,2025-02-08 03:50:00,18.56,71.03
CBE,2025-02-08 04:00:00,18.84,74.28
CBE,2025-02-08 04:10:00,18.69,69.33
CBE,2025-02-08 04:20:00,19.18,72.52
CBE,2025-02-08 04:30:00,18.98,71.91
CBE,2025-02-08 04:40:00,18.85,70.86
CBE,2025-02-08 04:50:00,19.28,69.49
CBE,2025-02-08 05:00:00,19.44,67.47
CBE,2025-02-08 05:10:00,19.8,69.43
CBE,2025-02-08 05:20:00,19.79,69.09
CBE,2025-02-08 05:30:00,19.96,71.14
CBE,2025-02-08 05:40:00,20.08,67.89
CBE,2025-02-08 05:50:00,20.1,69.32
CBE,2025-02-08 06:00:00,20.13,66.24
CBE,2025-02-08 06:10:00,20.62,68.43
CBE,2025-02-08 06:20:00,20.63,63.86
CBE,2025-02-08 06:30:00,21.44,69.85
CBE,2025-02-08 06:40:00,21.54,65.97
CBE,2025-02-08 06:50:00,21.55,61.44
CBE,2025-02-08 07:00:00,21.7,64.0
CBE,2025-02-08 07:10:00,21.79,63.19
CBE,2025-02-08 07:20:00,21.67,62.93
CBE,2025-02-08 07:30:00,22.22,62.77
